"TYPE","VOCAB","CODE","STANDARD_CONCEPT_ID","STANDARD_VOCABULARY_ID","STANDARD_DOMAIN_ID"
"laminectomy","CPT","62931",NA,NA,NA
"laminectomy","CPT","62932",NA,NA,NA
"laminectomy","CPT","62933",NA,NA,NA
"laminectomy","CPT","62934",NA,NA,NA
"laminectomy","CPT","62935",NA,NA,NA
"laminectomy","CPT","62936",NA,NA,NA
"laminectomy","CPT","62937",NA,NA,NA
"laminectomy","CPT","62938",NA,NA,NA
"laminectomy","CPT","62939",NA,NA,NA
"laminectomy","CPT","62940",NA,NA,NA
"laminectomy","CPT","62941",NA,NA,NA
"laminectomy","CPT","62942",NA,NA,NA
"laminectomy","CPT","62943",NA,NA,NA
"laminectomy","CPT","62944",NA,NA,NA
"laminectomy","CPT","62945",NA,NA,NA
"laminectomy","CPT","62946",NA,NA,NA
"laminectomy","CPT","62947",NA,NA,NA
"laminectomy","CPT","62948",NA,NA,NA
"laminectomy","CPT","62949",NA,NA,NA
"laminectomy","CPT","62950",NA,NA,NA
"laminectomy","CPT","62951",NA,NA,NA
"laminectomy","CPT","62952",NA,NA,NA
"laminectomy","CPT","62953",NA,NA,NA
"laminectomy","CPT","62954",NA,NA,NA
"laminectomy","CPT","62955",NA,NA,NA
"laminectomy","CPT","62956",NA,NA,NA
"laminectomy","CPT","62957",NA,NA,NA
"laminectomy","CPT","62958",NA,NA,NA
"laminectomy","CPT","62959",NA,NA,NA
"laminectomy","CPT","62960",NA,NA,NA
"laminectomy","CPT","62961",NA,NA,NA
"laminectomy","CPT","62962",NA,NA,NA
"laminectomy","CPT","62963",NA,NA,NA
"laminectomy","CPT","62964",NA,NA,NA
"laminectomy","CPT","62965",NA,NA,NA
"laminectomy","CPT","62966",NA,NA,NA
"laminectomy","CPT","62967",NA,NA,NA
"laminectomy","CPT","62968",NA,NA,NA
"laminectomy","CPT","62969",NA,NA,NA
"laminectomy","CPT","62970",NA,NA,NA
"laminectomy","CPT","62971",NA,NA,NA
"laminectomy","CPT","62972",NA,NA,NA
"laminectomy","CPT","62973",NA,NA,NA
"laminectomy","CPT","62974",NA,NA,NA
"laminectomy","CPT","62975",NA,NA,NA
"laminectomy","CPT","62976",NA,NA,NA
"laminectomy","CPT","62977",NA,NA,NA
"laminectomy","CPT","62978",NA,NA,NA
"laminectomy","CPT","62979",NA,NA,NA
"laminectomy","CPT","62980",NA,NA,NA
"laminectomy","CPT","62981",NA,NA,NA
"laminectomy","CPT","62982",NA,NA,NA
"laminectomy","CPT","62983",NA,NA,NA
"laminectomy","CPT","62984",NA,NA,NA
"laminectomy","CPT","62985",NA,NA,NA
"laminectomy","CPT","62986",NA,NA,NA
"laminectomy","CPT","62987",NA,NA,NA
"laminectomy","CPT","62988",NA,NA,NA
"laminectomy","CPT","62989",NA,NA,NA
"laminectomy","CPT","62990",NA,NA,NA
"laminectomy","CPT","62991",NA,NA,NA
"laminectomy","CPT","62992",NA,NA,NA
"laminectomy","CPT","62993",NA,NA,NA
"laminectomy","CPT","62994",NA,NA,NA
"laminectomy","CPT","62995",NA,NA,NA
"laminectomy","CPT","62996",NA,NA,NA
"laminectomy","CPT","62997",NA,NA,NA
"laminectomy","CPT","62998",NA,NA,NA
"laminectomy","CPT","62999",NA,NA,NA
"laminectomy","CPT","63000",NA,NA,NA
"laminectomy","CPT","63002",NA,NA,NA
"laminectomy","CPT","63004",NA,NA,NA
"laminectomy","CPT","63006",NA,NA,NA
"laminectomy","CPT","63007",NA,NA,NA
"laminectomy","CPT","63008",NA,NA,NA
"laminectomy","CPT","63009",NA,NA,NA
"laminectomy","CPT","63010",NA,NA,NA
"laminectomy","CPT","63013",NA,NA,NA
"laminectomy","CPT","63014",NA,NA,NA
"laminectomy","CPT","63018",NA,NA,NA
"laminectomy","CPT","63019",NA,NA,NA
"laminectomy","CPT","63021",NA,NA,NA
"laminectomy","CPT","63022",NA,NA,NA
"laminectomy","CPT","63023",NA,NA,NA
"laminectomy","CPT","63024",NA,NA,NA
"laminectomy","CPT","63025",NA,NA,NA
"laminectomy","CPT","63026",NA,NA,NA
"laminectomy","CPT","63027",NA,NA,NA
"laminectomy","CPT","63028",NA,NA,NA
"laminectomy","CPT","63029",NA,NA,NA
"laminectomy","CPT","63031",NA,NA,NA
"laminectomy","CPT","63032",NA,NA,NA
"laminectomy","CPT","63033",NA,NA,NA
"laminectomy","CPT","63034",NA,NA,NA
"laminectomy","CPT","63036",NA,NA,NA
"laminectomy","CPT","63037",NA,NA,NA
"laminectomy","CPT","63038",NA,NA,NA
"laminectomy","CPT","63039",NA,NA,NA
"laminectomy","CPT","63041",NA,NA,NA
"laminectomy","CPT","63049",NA,NA,NA
"laminectomy","CPT","63054",NA,NA,NA
"laminectomy","CPT","63058",NA,NA,NA
"laminectomy","CPT","63059",NA,NA,NA
"laminectomy","CPT","63060",NA,NA,NA
"laminectomy","CPT","63061",NA,NA,NA
"laminectomy","CPT","63062",NA,NA,NA
"laminectomy","CPT","63063",NA,NA,NA
"laminectomy","CPT","63065",NA,NA,NA
"laminectomy","CPT","63067",NA,NA,NA
"laminectomy","CPT","63068",NA,NA,NA
"laminectomy","CPT","63069",NA,NA,NA
"laminectomy","CPT","63070",NA,NA,NA
"laminectomy","CPT","63071",NA,NA,NA
"laminectomy","CPT","63072",NA,NA,NA
"laminectomy","CPT","63073",NA,NA,NA
"laminectomy","CPT","63074",NA,NA,NA
"laminectomy","CPT","63079",NA,NA,NA
"laminectomy","CPT","63080",NA,NA,NA
"laminectomy","CPT","63083",NA,NA,NA
"laminectomy","CPT","63084",NA,NA,NA
"laminectomy","CPT","63089",NA,NA,NA
"laminectomy","CPT","63092",NA,NA,NA
"laminectomy","CPT","63093",NA,NA,NA
"laminectomy","CPT","63094",NA,NA,NA
"laminectomy","CPT","63095",NA,NA,NA
"laminectomy","CPT","63096",NA,NA,NA
"laminectomy","CPT","63097",NA,NA,NA
"laminectomy","CPT","63098",NA,NA,NA
"laminectomy","CPT","63099",NA,NA,NA
"laminectomy","CPT","63100",NA,NA,NA
"laminectomy","CPT","63104",NA,NA,NA
"laminectomy","CPT","63105",NA,NA,NA
"laminectomy","CPT","63106",NA,NA,NA
"laminectomy","CPT","63107",NA,NA,NA
"laminectomy","CPT","63108",NA,NA,NA
"laminectomy","CPT","63109",NA,NA,NA
"laminectomy","CPT","63110",NA,NA,NA
"laminectomy","CPT","63111",NA,NA,NA
"laminectomy","CPT","63112",NA,NA,NA
"laminectomy","CPT","63113",NA,NA,NA
"laminectomy","CPT","63114",NA,NA,NA
"laminectomy","CPT","63115",NA,NA,NA
"laminectomy","CPT","63116",NA,NA,NA
"laminectomy","CPT","63117",NA,NA,NA
"laminectomy","CPT","63118",NA,NA,NA
"laminectomy","CPT","63119",NA,NA,NA
"laminectomy","CPT","63120",NA,NA,NA
"laminectomy","CPT","63121",NA,NA,NA
"laminectomy","CPT","63122",NA,NA,NA
"laminectomy","CPT","63123",NA,NA,NA
"laminectomy","CPT","63124",NA,NA,NA
"laminectomy","CPT","63125",NA,NA,NA
"laminectomy","CPT","63126",NA,NA,NA
"laminectomy","CPT","63127",NA,NA,NA
"laminectomy","CPT","63128",NA,NA,NA
"laminectomy","CPT","63129",NA,NA,NA
"laminectomy","CPT","63130",NA,NA,NA
"laminectomy","CPT","63131",NA,NA,NA
"laminectomy","CPT","63132",NA,NA,NA
"laminectomy","CPT","63133",NA,NA,NA
"laminectomy","CPT","63134",NA,NA,NA
"laminectomy","CPT","63135",NA,NA,NA
"laminectomy","CPT","63136",NA,NA,NA
"laminectomy","CPT","63137",NA,NA,NA
"laminectomy","CPT","63138",NA,NA,NA
"laminectomy","CPT","63139",NA,NA,NA
"laminectomy","CPT","63140",NA,NA,NA
"laminectomy","CPT","63141",NA,NA,NA
"laminectomy","CPT","63142",NA,NA,NA
"laminectomy","CPT","63143",NA,NA,NA
"laminectomy","CPT","63144",NA,NA,NA
"laminectomy","CPT","63145",NA,NA,NA
"laminectomy","CPT","63146",NA,NA,NA
"laminectomy","CPT","63147",NA,NA,NA
"laminectomy","CPT","63148",NA,NA,NA
"laminectomy","CPT","63149",NA,NA,NA
"laminectomy","CPT","63150",NA,NA,NA
"laminectomy","CPT","63151",NA,NA,NA
"laminectomy","CPT","63152",NA,NA,NA
"laminectomy","CPT","63153",NA,NA,NA
"laminectomy","CPT","63154",NA,NA,NA
"laminectomy","CPT","63155",NA,NA,NA
"laminectomy","CPT","63156",NA,NA,NA
"laminectomy","CPT","63157",NA,NA,NA
"laminectomy","CPT","63158",NA,NA,NA
"laminectomy","CPT","63159",NA,NA,NA
"laminectomy","CPT","63160",NA,NA,NA
"laminectomy","CPT","63161",NA,NA,NA
"laminectomy","CPT","63162",NA,NA,NA
"laminectomy","CPT","63163",NA,NA,NA
"laminectomy","CPT","63164",NA,NA,NA
"laminectomy","CPT","63165",NA,NA,NA
"laminectomy","CPT","63166",NA,NA,NA
"laminectomy","CPT","63167",NA,NA,NA
"laminectomy","CPT","63168",NA,NA,NA
"laminectomy","CPT","63169",NA,NA,NA
"laminectomy","CPT","63171",NA,NA,NA
"laminectomy","CPT","63174",NA,NA,NA
"laminectomy","CPT","63175",NA,NA,NA
"laminectomy","CPT","63176",NA,NA,NA
"laminectomy","CPT","63177",NA,NA,NA
"laminectomy","CPT","63178",NA,NA,NA
"laminectomy","CPT","63179",NA,NA,NA
"laminectomy","CPT","63181",NA,NA,NA
"laminectomy","CPT","63183",NA,NA,NA
"laminectomy","CPT","63184",NA,NA,NA
"laminectomy","CPT","63186",NA,NA,NA
"laminectomy","CPT","63187",NA,NA,NA
"laminectomy","CPT","63188",NA,NA,NA
"laminectomy","CPT","63189",NA,NA,NA
"laminectomy","CPT","63192",NA,NA,NA
"laminectomy","CPT","63193",NA,NA,NA
"laminectomy","CPT","63201",NA,NA,NA
"laminectomy","CPT","63202",NA,NA,NA
"laminectomy","CPT","63203",NA,NA,NA
"laminectomy","CPT","63204",NA,NA,NA
"laminectomy","CPT","63205",NA,NA,NA
"laminectomy","CPT","63206",NA,NA,NA
"laminectomy","CPT","63207",NA,NA,NA
"laminectomy","CPT","63208",NA,NA,NA
"laminectomy","CPT","63209",NA,NA,NA
"laminectomy","CPT","63210",NA,NA,NA
"laminectomy","CPT","63211",NA,NA,NA
"laminectomy","CPT","63212",NA,NA,NA
"laminectomy","CPT","63213",NA,NA,NA
"laminectomy","CPT","63214",NA,NA,NA
"laminectomy","CPT","63215",NA,NA,NA
"laminectomy","CPT","63216",NA,NA,NA
"laminectomy","CPT","63217",NA,NA,NA
"laminectomy","CPT","63218",NA,NA,NA
"laminectomy","CPT","63219",NA,NA,NA
"laminectomy","CPT","63220",NA,NA,NA
"laminectomy","CPT","63221",NA,NA,NA
"laminectomy","CPT","63222",NA,NA,NA
"laminectomy","CPT","63223",NA,NA,NA
"laminectomy","CPT","63224",NA,NA,NA
"laminectomy","CPT","63225",NA,NA,NA
"laminectomy","CPT","63226",NA,NA,NA
"laminectomy","CPT","63227",NA,NA,NA
"laminectomy","CPT","63228",NA,NA,NA
"laminectomy","CPT","63229",NA,NA,NA
"laminectomy","CPT","63230",NA,NA,NA
"laminectomy","CPT","63231",NA,NA,NA
"laminectomy","CPT","63232",NA,NA,NA
"laminectomy","CPT","63233",NA,NA,NA
"laminectomy","CPT","63234",NA,NA,NA
"laminectomy","CPT","63235",NA,NA,NA
"laminectomy","CPT","63236",NA,NA,NA
"laminectomy","CPT","63237",NA,NA,NA
"laminectomy","CPT","63238",NA,NA,NA
"laminectomy","CPT","63239",NA,NA,NA
"laminectomy","CPT","63240",NA,NA,NA
"laminectomy","CPT","63241",NA,NA,NA
"laminectomy","CPT","63242",NA,NA,NA
"laminectomy","CPT","63243",NA,NA,NA
"laminectomy","CPT","63244",NA,NA,NA
"laminectomy","CPT","63245",NA,NA,NA
"laminectomy","CPT","63246",NA,NA,NA
"laminectomy","CPT","63247",NA,NA,NA
"laminectomy","CPT","63248",NA,NA,NA
"laminectomy","CPT","63249",NA,NA,NA
"KneeReplacement","ICD9CM","V43.65",NA,NA,NA
"thoracotomy","ICD10PCS","0BJT0ZZ]",NA,NA,NA
"SpinalFusion","CPT","0163T",2101713,"CPT4","Procedure"
"SpinalFusion","CPT","0164T",2101714,"CPT4","Procedure"
"SpinalFusion","CPT","0165T",2101719,"CPT4","Procedure"
"SpinalFusion","CPT","0195T",2101805,"CPT4","Procedure"
"SpinalFusion","CPT","0196T",2101816,"CPT4","Procedure"
"laminectomy","CPT","0202T",2101828,"CPT4","Procedure"
"laminectomy","CPT","0274T",42742467,"CPT4","Procedure"
"laminectomy","CPT","0275T",42742468,"CPT4","Procedure"
"SpinalFusion","CPT","0309T",43528040,"CPT4","Procedure"
"PartialExcBone","CPT","15920",2102519,"CPT4","Procedure"
"PartialExcBone","CPT","15922",2102520,"CPT4","Procedure"
"PartialExcBone","CPT","15933",2102532,"CPT4","Procedure"
"PartialExcBone","CPT","15935",2102534,"CPT4","Procedure"
"PartialExcBone","CPT","15937",2102536,"CPT4","Procedure"
"PartialExcBone","CPT","15941",2102538,"CPT4","Procedure"
"PartialExcBone","CPT","15945",2102540,"CPT4","Procedure"
"PartialExcBone","CPT","15946",2102541,"CPT4","Procedure"
"PartialExcBone","CPT","15951",2102553,"CPT4","Procedure"
"PartialExcBone","CPT","15953",2102555,"CPT4","Procedure"
"PartialExcBone","CPT","15958",2102557,"CPT4","Procedure"
"PartialExcBone","CPT","19260",2102700,"CPT4","Procedure"
"PartialExcBone","CPT","19271",2102701,"CPT4","Procedure"
"PartialExcBone","CPT","19272",2102712,"CPT4","Procedure"
"mastectomy","CPT","19303",2102732,"CPT4","Procedure"
"mastectomy","CPT","19305",2102734,"CPT4","Procedure"
"mastectomy","CPT","19306",2102735,"CPT4","Procedure"
"mastectomy","CPT","19307",2102736,"CPT4","Procedure"
"PartialExcBone","CPT","20150",2102834,"CPT4","Procedure"
"PartialExcBone","CPT","21025",2103021,"CPT4","Procedure"
"PartialExcBone","CPT","21026",2103032,"CPT4","Procedure"
"PartialExcBone","CPT","21029",2103033,"CPT4","Procedure"
"PartialExcBone","CPT","21030",2103034,"CPT4","Procedure"
"PartialExcBone","CPT","21031",2103035,"CPT4","Procedure"
"PartialExcBone","CPT","21032",2103036,"CPT4","Procedure"
"PartialExcBone","CPT","21034",2103037,"CPT4","Procedure"
"PartialExcBone","CPT","21040",2103038,"CPT4","Procedure"
"PartialExcBone","CPT","21041",42732422,"CPT4","Procedure"
"PartialExcBone","CPT","21044",2103040,"CPT4","Procedure"
"PartialExcBone","CPT","21045",2103041,"CPT4","Procedure"
"PartialExcBone","CPT","21046",2103052,"CPT4","Procedure"
"PartialExcBone","CPT","21047",2103053,"CPT4","Procedure"
"PartialExcBone","CPT","21048",2103054,"CPT4","Procedure"
"PartialExcBone","CPT","21049",2103055,"CPT4","Procedure"
"PartialExcBone","CPT","21050",2103056,"CPT4","Procedure"
"PartialExcBone","CPT","21070",2103058,"CPT4","Procedure"
"PartialExcBone","CPT","21209",2103174,"CPT4","Procedure"
"PartialExcBone","CPT","21295",2103219,"CPT4","Procedure"
"PartialExcBone","CPT","21296",2103220,"CPT4","Procedure"
"PartialExcBone","CPT","21502",2103353,"CPT4","Procedure"
"PartialExcBone","CPT","21600",2103359,"CPT4","Procedure"
"thoracotomy","CPT","21600",2103359,"CPT4","Procedure"
"PartialExcBone","CPT","21601",709956,"CPT4","Procedure"
"PartialExcBone","CPT","21602",709957,"CPT4","Procedure"
"PartialExcBone","CPT","21603",709958,"CPT4","Procedure"
"PartialExcBone","CPT","21610",2103360,"CPT4","Procedure"
"PartialExcBone","CPT","21615",2103361,"CPT4","Procedure"
"PartialExcBone","CPT","21616",2103372,"CPT4","Procedure"
"PartialExcBone","CPT","21620",2103373,"CPT4","Procedure"
"PartialExcBone","CPT","21627",2103374,"CPT4","Procedure"
"PartialExcBone","CPT","21630",2103375,"CPT4","Procedure"
"PartialExcBone","CPT","21632",2103376,"CPT4","Procedure"
"PartialExcBone","CPT","21705",2103379,"CPT4","Procedure"
"PartialExcBone","CPT","22100",2103419,"CPT4","Procedure"
"PartialExcBone","CPT","22101",2103420,"CPT4","Procedure"
"PartialExcBone","CPT","22102",2103421,"CPT4","Procedure"
"PartialExcBone","CPT","22103",2103432,"CPT4","Procedure"
"PartialExcBone","CPT","22110",2103433,"CPT4","Procedure"
"PartialExcBone","CPT","22112",2103434,"CPT4","Procedure"
"PartialExcBone","CPT","22114",2103435,"CPT4","Procedure"
"PartialExcBone","CPT","22116",2103436,"CPT4","Procedure"
"PartialExcBone","CPT","22206",2103437,"CPT4","Procedure"
"PartialExcBone","CPT","22207",2103438,"CPT4","Procedure"
"PartialExcBone","CPT","22208",2103439,"CPT4","Procedure"
"PartialExcBone","CPT","22210",2103440,"CPT4","Procedure"
"PartialExcBone","CPT","22212",2103441,"CPT4","Procedure"
"PartialExcBone","CPT","22214",2103452,"CPT4","Procedure"
"PartialExcBone","CPT","22216",2103453,"CPT4","Procedure"
"PartialExcBone","CPT","22220",2103454,"CPT4","Procedure"
"PartialExcBone","CPT","22222",2103455,"CPT4","Procedure"
"PartialExcBone","CPT","22224",2103456,"CPT4","Procedure"
"PartialExcBone","CPT","22226",2103457,"CPT4","Procedure"
"SpinalFusion","CPT","22532",2103496,"CPT4","Procedure"
"SpinalFusion","CPT","22533",2103497,"CPT4","Procedure"
"SpinalFusion","CPT","22534",2103498,"CPT4","Procedure"
"SpinalFusion","CPT","22548",2103499,"CPT4","Procedure"
"SpinalFusion","CPT","22551",40756843,"CPT4","Procedure"
"SpinalFusion","CPT","22552",40756885,"CPT4","Procedure"
"SpinalFusion","CPT","22554",2103500,"CPT4","Procedure"
"SpinalFusion","CPT","22556",2103501,"CPT4","Procedure"
"SpinalFusion","CPT","22558",2103512,"CPT4","Procedure"
"SpinalFusion","CPT","22585",2103513,"CPT4","Procedure"
"SpinalFusion","CPT","22586",43527910,"CPT4","Procedure"
"SpinalFusion","CPT","22590",2103514,"CPT4","Procedure"
"SpinalFusion","CPT","22595",2103515,"CPT4","Procedure"
"SpinalFusion","CPT","22600",2103516,"CPT4","Procedure"
"SpinalFusion","CPT","22610",2103517,"CPT4","Procedure"
"SpinalFusion","CPT","22612",2103518,"CPT4","Procedure"
"SpinalFusion","CPT","22614",2103519,"CPT4","Procedure"
"SpinalFusion","CPT","22630",2103520,"CPT4","Procedure"
"SpinalFusion","CPT","22632",2103521,"CPT4","Procedure"
"SpinalFusion","CPT","22633",42742494,"CPT4","Procedure"
"SpinalFusion","CPT","22634",42742495,"CPT4","Procedure"
"SpinalFusion","CPT","22800",2103532,"CPT4","Procedure"
"SpinalFusion","CPT","22802",2103533,"CPT4","Procedure"
"SpinalFusion","CPT","22804",2103534,"CPT4","Procedure"
"SpinalFusion","CPT","22808",2103535,"CPT4","Procedure"
"SpinalFusion","CPT","22810",2103536,"CPT4","Procedure"
"SpinalFusion","CPT","22812",2103537,"CPT4","Procedure"
"PartialExcBone","CPT","22818",2103538,"CPT4","Procedure"
"PartialExcBone","CPT","22819",2103539,"CPT4","Procedure"
"SpinalFusion","CPT","22840",2103541,"CPT4","Procedure"
"SpinalFusion","CPT","22841",2103552,"CPT4","Procedure"
"SpinalFusion","CPT","22842",2103553,"CPT4","Procedure"
"SpinalFusion","CPT","22843",2103554,"CPT4","Procedure"
"SpinalFusion","CPT","22844",2103555,"CPT4","Procedure"
"SpinalFusion","CPT","22845",2103556,"CPT4","Procedure"
"SpinalFusion","CPT","22846",2103557,"CPT4","Procedure"
"SpinalFusion","CPT","22847",2103558,"CPT4","Procedure"
"SpinalFusion","CPT","22848",2103559,"CPT4","Procedure"
"SpinalFusion","CPT","22849",2103560,"CPT4","Procedure"
"SpinalFusion","CPT","22850",2103561,"CPT4","Procedure"
"SpinalFusion","CPT","22851",2103572,"CPT4","Procedure"
"SpinalFusion","CPT","22852",2103573,"CPT4","Procedure"
"SpinalFusion","CPT","22853",42628053,"CPT4","Procedure"
"SpinalFusion","CPT","22854",42627929,"CPT4","Procedure"
"SpinalFusion","CPT","22855",2103574,"CPT4","Procedure"
"laminectomy","CPT","22856",2103575,"CPT4","Procedure"
"SpinalFusion","CPT","22857",2103576,"CPT4","Procedure"
"laminectomy","CPT","22858",46257445,"CPT4","Procedure"
"SpinalFusion","CPT","22859",42627866,"CPT4","Procedure"
"laminectomy","CPT","22861",2103577,"CPT4","Procedure"
"SpinalFusion","CPT","22862",2103578,"CPT4","Procedure"
"laminectomy","CPT","22864",2103579,"CPT4","Procedure"
"SpinalFusion","CPT","22865",2103580,"CPT4","Procedure"
"PartialExcBone","CPT","23120",2103632,"CPT4","Procedure"
"PartialExcBone","CPT","23125",2103633,"CPT4","Procedure"
"PartialExcBone","CPT","23130",2103634,"CPT4","Procedure"
"PartialExcBone","CPT","23140",2103635,"CPT4","Procedure"
"PartialExcBone","CPT","23145",2103636,"CPT4","Procedure"
"PartialExcBone","CPT","23146",2103637,"CPT4","Procedure"
"PartialExcBone","CPT","23150",2103638,"CPT4","Procedure"
"PartialExcBone","CPT","23155",2103639,"CPT4","Procedure"
"PartialExcBone","CPT","23156",2103640,"CPT4","Procedure"
"PartialExcBone","CPT","23180",2103654,"CPT4","Procedure"
"PartialExcBone","CPT","23182",2103655,"CPT4","Procedure"
"PartialExcBone","CPT","23184",2103656,"CPT4","Procedure"
"PartialExcBone","CPT","23190",2103657,"CPT4","Procedure"
"PartialExcBone","CPT","23195",2103658,"CPT4","Procedure"
"PartialExcBone","CPT","23200",2103659,"CPT4","Procedure"
"PartialExcBone","CPT","23210",2103660,"CPT4","Procedure"
"PartialExcBone","CPT","23220",2103661,"CPT4","Procedure"
"PartialExcBone","CPT","23221",42732169,"CPT4","Procedure"
"PartialExcBone","CPT","23222",42732114,"CPT4","Procedure"
"PartialExcBone","CPT","24110",2103831,"CPT4","Procedure"
"PartialExcBone","CPT","24115",2103842,"CPT4","Procedure"
"PartialExcBone","CPT","24116",2103843,"CPT4","Procedure"
"PartialExcBone","CPT","24120",2103844,"CPT4","Procedure"
"PartialExcBone","CPT","24125",2103845,"CPT4","Procedure"
"PartialExcBone","CPT","24126",2103846,"CPT4","Procedure"
"PartialExcBone","CPT","24130",2103847,"CPT4","Procedure"
"PartialExcBone","CPT","24140",2103851,"CPT4","Procedure"
"PartialExcBone","CPT","24145",2103862,"CPT4","Procedure"
"PartialExcBone","CPT","24147",2103863,"CPT4","Procedure"
"PartialExcBone","CPT","24149",2103864,"CPT4","Procedure"
"PartialExcBone","CPT","24150",2103865,"CPT4","Procedure"
"PartialExcBone","CPT","24151",42732170,"CPT4","Procedure"
"PartialExcBone","CPT","24152",2103867,"CPT4","Procedure"
"PartialExcBone","CPT","24153",42732165,"CPT4","Procedure"
"PartialExcBone","CPT","24356",42735676,"CPT4","Procedure"
"PartialExcBone","CPT","25119",2104112,"CPT4","Procedure"
"PartialExcBone","CPT","25120",2104113,"CPT4","Procedure"
"PartialExcBone","CPT","25125",2104114,"CPT4","Procedure"
"PartialExcBone","CPT","25126",2104115,"CPT4","Procedure"
"PartialExcBone","CPT","25130",2104116,"CPT4","Procedure"
"PartialExcBone","CPT","25135",2104117,"CPT4","Procedure"
"PartialExcBone","CPT","25136",2104118,"CPT4","Procedure"
"PartialExcBone","CPT","25150",2104120,"CPT4","Procedure"
"PartialExcBone","CPT","25151",2104121,"CPT4","Procedure"
"PartialExcBone","CPT","25170",2104132,"CPT4","Procedure"
"PartialExcBone","CPT","25210",2104133,"CPT4","Procedure"
"OtherHand","CPT","25210",2104133,"CPT4","Procedure"
"PartialExcBone","CPT","25215",2104134,"CPT4","Procedure"
"PartialExcBone","CPT","25230",2104135,"CPT4","Procedure"
"PartialExcBone","CPT","25240",2104136,"CPT4","Procedure"
"OtherHand","CPT","25445",2104236,"CPT4","Procedure"
"OtherHand","CPT","25447",2104238,"CPT4","Procedure"
"DistalRadFrac","CPT","25500",2104255,"CPT4","Procedure"
"DistalRadFrac","CPT","25530",2104261,"CPT4","Procedure"
"DistalRadFrac","CPT","25560",2104274,"CPT4","Procedure"
"DistalRadFrac","CPT","25600",2104278,"CPT4","Procedure"
"DistalRadFrac","CPT","25605",2104279,"CPT4","Procedure"
"DistalRadFrac","CPT","25606",2104280,"CPT4","Procedure"
"DistalRadFrac","CPT","25607",2104281,"CPT4","Procedure"
"DistalRadFrac","CPT","25608",2104292,"CPT4","Procedure"
"DistalRadFrac","CPT","25609",2104293,"CPT4","Procedure"
"PartialExcBone","CPT","26200",2104435,"CPT4","Procedure"
"PartialExcBone","CPT","26205",2104436,"CPT4","Procedure"
"PartialExcBone","CPT","26210",2104437,"CPT4","Procedure"
"PartialExcBone","CPT","26215",2104438,"CPT4","Procedure"
"PartialExcBone","CPT","26230",2104439,"CPT4","Procedure"
"PartialExcBone","CPT","26235",2104440,"CPT4","Procedure"
"PartialExcBone","CPT","26236",2104441,"CPT4","Procedure"
"PartialExcBone","CPT","26250",2104452,"CPT4","Procedure"
"PartialExcBone","CPT","26255",42732733,"CPT4","Procedure"
"PartialExcBone","CPT","26260",2104454,"CPT4","Procedure"
"PartialExcBone","CPT","26261",42732763,"CPT4","Procedure"
"PartialExcBone","CPT","26262",2104456,"CPT4","Procedure"
"PartialExcBone","CPT","27065",2104779,"CPT4","Procedure"
"PartialExcBone","CPT","27066",2104780,"CPT4","Procedure"
"PartialExcBone","CPT","27067",2104781,"CPT4","Procedure"
"PartialExcBone","CPT","27070",2104792,"CPT4","Procedure"
"PartialExcBone","CPT","27071",2104793,"CPT4","Procedure"
"PartialExcBone","CPT","27075",2104794,"CPT4","Procedure"
"PartialExcBone","CPT","27076",2104795,"CPT4","Procedure"
"PartialExcBone","CPT","27077",2104796,"CPT4","Procedure"
"PartialExcBone","CPT","27078",2104797,"CPT4","Procedure"
"PartialExcBone","CPT","27079",42735628,"CPT4","Procedure"
"PartialExcBone","CPT","27122",2104834,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27175",2104860,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27176",2104861,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27177",2104872,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27178",2104873,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27179",2104874,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27181",2104875,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27185",2104876,"CPT4","Procedure"
"TreatFracDisHipFemur","CPT","27187",2104877,"CPT4","Procedure"
